region,comuna,titulo,fecha,bajada,link,medio
Biobío,Santa Juana,Santa Juana y monocultivos: una combinación para el desastre,22 個月前,"La alcaldesa de Santa Juana, Ana Albornoz, criticó la fuerte presencia de monocultivos en el Biobío, situación que se repite en las regiones",https://www.latercera.com/earlyaccess/noticia/santa-juana-y-monocultivos-una-combinacion-para-el-desastre/BP2UVYR4RZCMLNLVBOVJHP7OSI/,La Tercera
Biobío,Santa Juana,Puentes sobre el Biobío: el dolor de cabeza que el MOP intenta aliviar en la zona,21 個月前,"Mientras la construcción del Puente Industrial acumula un 40% de avance, en las próximas semanas se anunciará la empresa que terminará la",https://www.diarioconcepcion.cl/ciudad/2023/03/31/puentes-sobre-el-biobio-el-dolor-de-cabeza-que-el-mop-intenta-aliviar-en-la-zona.html,Diario Concepción
Biobío,Santa Juana,"Pese a rechazo de comunidades, Ministerio y municipios: CONAF se inclina por el negocio hidroeléctrico y autoriza talar especies en categoría de conservación para proyecto Central Rucalhue",7 個月前,"Tras un extenso trámite, la Corporación Nacional Forestal optó por respaldar la declaratoria de interés nacional del proyecto Central",https://resumen.cl/articulos/pese-a-rechazo-de-comunidades-ministerio-y-municipios-conaf-se-inclina-por-el-negocio-hidroelectrico-y-entrega-interes-nacional-a-proyecto-central-rucalhue,Resumen.cl
Biobío,Santa Juana,Ministerio de Desarrollo Social respaldó interés nacional de Central Rucalhue sin pronunciarse sobre posibilidad de nueva consulta indígena,8 個月前,La declaratoria de interés nacional es la apuesta por la que presiona el empresariado chino para desarrollar el proyecto hidroeléctrico,https://resumen.cl/articulos/ministerio-de-desarrollo-social-respaldo-interes-nacional-de-central-rucalhue-sin-pronunciarse-sobre-posibilidad-de-nueva-consulta-indigena,Resumen.cl
Biobío,Santa Juana,Alertan por cientos de miles de hectáreas de concesiones mineras en el Biobío,65 個月前,[resumen.cl] El Observatorio Latinoamericano de Conflictos Ambientales (OLCA) ha informado que en la región del Biobío existe la,https://resumen.cl/articulos/alertan-por-cientos-miles-de-hectareas-concesiones-mineras-en-biobio,Resumen.cl
Biobío,Talcahuano,“Nada que celebrar”: Reporte de Humedales Urbanos en la Región del Bío Bío,22 個月前,"En el marco del Día Mundial de los Humedales conmemorado recientemente, la organización Red de Humedales del Biobío dio a conocer su reporte",https://interferencia.cl/articulos/nada-que-celebrar-reporte-de-humedales-urbanos-en-la-region-del-bio-bio,Interferencia |
Biobío,Talcahuano,Reaparición de malos olores en Talcahuano: un problema de gestión de la industria pesquera,21 個月前,"La situación ha llevado a nuevas fiscalizaciones de la autoridad competente, con el fin de poner fin a los episodios que inciden",https://noticias.udec.cl/reaparicion-de-malos-olores-en-talcahuano-un-problema-de-gestion-de-la-industria-pesquera/,Noticias UdeC
Biobío,Talcahuano,Coronel y Talcahuano: zonas costeras percibidas entre las más dañadas por los chilenos,27 個月前,"Coronel y Talcahuano están entre las localidades chilenas más asociadas a un mar dañado por la población, reveló la primera Consulta",https://www.diarioconcepcion.cl/ciencia-y-sociedad/2022/09/03/coronel-y-talcahuano-zonas-costeras-percibidas-entre-las-mas-danadas-por-los-chilenos.html,Diario Concepción
Biobío,Talcahuano,Ecobarrios: La tendencia de urbanismo verde que crece en Chile,1 個月前,"Sistemas de reciclaje urbano, construcciones aislantes para no consumir más energía de la necesaria, ciclovías y parques llenos de",https://eldesconcierto.cl/2024/11/11/ecobarrios-la-tendencia-de-urbanismo-verde-que-crece-en-chile,El Desconcierto
Biobío,Talcahuano,Pesca industrial y artesanal: Falta de regulación generaría problemas ambientales en Talcahuano,21 個月前,Malos olores en la comuna de Talcahuano es consecuencia de la captura de grandes cantidades de sardina y anchoveta que se están,https://www.mundoacuicola.cl/new/falta-de-regulacion-pesca-artesanal-con-industriales-pesqueros-generaria-problemas-ambientales-en-talcahuano/,mundoacuicola
Biobío,Talcahuano,Pescadores Industriales del Biobío suspenden recepción de abastecimiento artesanal,21 個月前,"Un complejo escenario ambiental acusan las plantas procesadoras de la pesca industrial del Biobío, las que aseguran falta de regulación de",https://www.tvu.cl/prensa/2023/03/17/pescadores-industriales-del-biobio-suspenden-recepcion-de-abastecimiento-artesanal.html,Televisión Universidad de Concepción
Biobío,Talcahuano,Organizaciones medio ambientales de Concepción en alerta por proyecto Puente Industrial,39 個月前,Según organizaciones de la zona el proyecto causaría graves daños al ecosistema y la biodiversidad pasando a llevar el Santuario de la,https://www.elmostrador.cl/agenda-pais/2021/09/16/organizaciones-medio-ambientales-de-concepcion-en-alerta-por-proyecto-puente-industrial/,El Mostrador
Biobío,Talcahuano,Partió juicio contra ejecutivos de ENAP por episodios de contaminación en Talcahuano y Quintero,27 個月前,Viernes 9 de septiembre de 2022.- Ayer jueves comenzó el juicio oral en contra de los seis ejecutivos de la Empresa Nacional del Petróleo (ENAP) que son,https://www.induambiente.com/actualidad/noticias/partio-juicio-contra-ejecutivos-de-enap-por-episodios-de-contaminacion-en-talcahuano-y-quintero,Induambiente
Biobío,Talcahuano,Los Ángeles lidera comunas por contaminación en el Bío Bío: acusan uso excesivo de la calefacción,57 個月前,Desde el Municipio de Los Ángeles aseguraron que el 97% de la contaminación del aire proviene del uso excesivo de,https://www.biobiochile.cl/especial/arrayan/noticias/2020/03/03/los-angeles-lidera-comunas-por-contaminacion-en-el-bio-bio-acusan-uso-excesivo-de-la-calefaccion.shtml,BioBioChile
Biobío,Talcahuano,Crisis de la basura: la bomba de tiempo que amenaza al sur de Chile,23 個月前,El caótico panorama de la basura que se vive del Bío-Bío al sur se refleja en los extensos traslados para depositar los residuos en regiones,https://www.paiscircular.cl/medio-ambiente/crisis-basura-amenaza-sur-de-chile/,País Circular
Biobío,Tirúa,Tirúa: el mapa que muestra la expansión de las forestales y la erosión de tierras,44 個月前,"El estudio Experiencias de recuperación territorial a partir de resistencias al modelo de producción forestal, da cuenta que entre 1997 y",https://interferencia.cl/articulos/tirua-el-mapa-que-muestra-la-expansion-de-las-forestales-y-la-erosion-de-tierras,Interferencia |
Biobío,Tomé,"Florida, Penco y Tomé: las comunas donde minera de tierras raras concentra derechos de aguas",1 週前,"La empresa minera de tierras raras Aclara Resources -dueña de REE UNO SpA– posee derechos de aprovechamiento de aguas en Florida,",https://resumen.cl/articulos/florida-penco-y-tome-las-comunas-donde-minera-de-tierras-raras-concentra-derechos-de-aguas,Resumen.cl
Biobío,Tomé,“Nada que celebrar”: Reporte de Humedales Urbanos en la Región del Bío Bío,22 個月前,"En el marco del Día Mundial de los Humedales conmemorado recientemente, la organización Red de Humedales del Biobío dio a conocer su reporte",https://interferencia.cl/articulos/nada-que-celebrar-reporte-de-humedales-urbanos-en-la-region-del-bio-bio,Interferencia |
Biobío,Tomé,Octopus: el gran conflicto ambiental que afecta a la Región | Diego Norambuena - Blog,125 個月前,"El Proyecto Octopus hoy es fuertemente cuestionado y enfrenta una gran resistencia por parte de la comunidad, la cual se organiza en",http://www2.udec.cl/~dinorambuena/%3Fp%3D189,Universidad de Concepción
Biobío,Tomé,La amenaza de la basura llega a Rafael: Comunidad se opone a instalación de vertedero en Tomé,42 個月前,"[resumen.cl] Un nuevo vertedero con desechos industriales y domiciliarios pretende ser instalado en el sector de Rafael, comuna de Tomé,",https://resumen.cl/articulos/la-amenaza-de-la-basura-llega-a-rafael-comunidad-se-opone-a-instalacion-de-vertedero-en-tome,Resumen.cl
Biobío,Tomé,¿Es posible construir una alternativa de desarrollo en el Biobío?: Organizaciones realizaron seminario ante impactos de plan empresarial tras cierre de Huachipato,1 週前,"El cierre de Huachipato marcó el inicio del Plan de Fortalecimiento Industrial en el Biobío, pero ¿qué tan",https://resumen.cl/articulos/es-posible-construir-una-alternativa-de-desarrollo-en-el-biobio-organizaciones-realizaron-seminario-ante-impactos-de-plan-empresarial-tras-cierre-de-huachipato,Resumen.cl
Biobío,Tomé,27 declaraciones y 2 estudios de impacto ambiental han ingresado al SEIA en el Biobío durante este 2020,55 個月前,[resumen.cl] Los proyectos ingresados al Sistema de Evaluación de Impacto Ambiental en la región del Biobio este 2020 suman 29. De,https://resumen.cl/articulos/veinte-siete-declaraciones-2-estudios-impacto-ambiental-ingresado-seia-biobio-2020,Resumen.cl
Biobío,Tomé,Alertan por cientos de miles de hectáreas de concesiones mineras en el Biobío,65 個月前,[resumen.cl] El Observatorio Latinoamericano de Conflictos Ambientales (OLCA) ha informado que en la región del Biobío existe la,https://resumen.cl/articulos/alertan-por-cientos-miles-de-hectareas-concesiones-mineras-en-biobio,Resumen.cl
Biobío,Tomé,La breve acta de reunión entre el Gobernador del Biobío y minera de tierras raras que aún no se anota en registro de lobby,7 個月前,"Tres líneas. Esa es la extensión del acta de reunión entre representantes de minera Aclara, su filial en Brasil y autoridades",https://resumen.cl/articulos/la-breve-acta-de-reunion-entre-el-gobernador-del-biobio-y-minera-de-tierras-raras-que-aun-no-se-anota-en-registro-de-lobby,Resumen.cl
Biobío,Tomé,Minera de tierras raras en Florida: Más de un tercio de la comuna tiene concesiones de exploración,2 週前,"Según antecedentes recabados por el Observatorio Latinoamericano de Conflictos Ambientales OLCA, en la comuna de Florida, región del Biobío,",https://resumen.cl/articulos/minera-de-tierras-raras-en-florida-mas-de-un-tercio-de-la-comuna-tiene-concesiones-de-exploracion,Resumen.cl
Biobío,Tomé,Denuncian a empresa Camanchaca S.A. por posible extracción irregular de agua del estero Collen de Tomé,35 個月前,"Una extracción de agua aparentemente irregular están sufriendo vecinas y vecinos de Tomé, quienes conviven con el estero Collen,",https://resumen.cl/articulos/denuncian-a-empresa-camanchaca-s-a-por-posible-extraccion-irregular-de-agua-del-estero-collen-de-tome,Resumen.cl
Biobío,Tucapel,Agrupaciones cuestionan concordancia entre Plan de Fortalecimiento Industrial en el Biobío y nuevas regulaciones medioambientales – Fundación Terram,1 個月前,"Diversas agrupaciones medioambientales del Biobío expresaron su preocupación por el Plan de Fortalecimiento de la Industria en la región,",https://www.terram.cl/agrupaciones-cuestionan-concordancia-entre-plan-de-fortalecimiento-industrial-en-el-biobio-y-nuevas-regulaciones-medioambientales/,Fundación Terram
Biobío,Tucapel,Ministerio del Medio Ambiente reconoce dos nuevos Humedales Urbanos en la Región del Biobío,19 個月前,El reconocimiento del Ministerio del Medio Ambiente es para el humedal Urbano Price y el humedal Paicaví-Tucapel Bajo por riesgo a su,https://www.paiscircular.cl/radar-legal/reconocen-humedales-urbanos-region-biobio/,País Circular
Biobío,Tucapel,Empresa productora de carne de cerdo de Tucapel responde a cuestionamientos,28 個月前,"A través de un comunicado, el plantel porcino abordó aspectos relacionados con la acción judicial presentada ante el máximo tribunal de",https://www.latribuna.cl/medio-ambiente/2022/08/09/empresa-productora-de-carne-de-cerdo-de-tucapel-responde-a-cuestionamientos.html,La Tribuna
Biobío,Tucapel,La erosión amenaza tierras fértiles de la provincia de Biobío,68 個月前,"Cerca del 50% de la superficie quemada en la región pertenece a la provincia de Biobío . *En Quilleco, Nacimiento, Negrete, San Rosendo,",https://www.latribuna.cl/noticias/2019/04/23/la-erosion-amenaza-tierras-fertiles-de-la-provincia-de-biobio.html,La Tribuna
Biobío,Yumbel,Río Laja: Comunidad La Aguada de Yumbel logra histórico triunfo judicial frente a poderosa transnacional y su central hidroeléctrica,10 個月前,"Los impactos de una central hidroeléctrica vinculada a una transnacional, fueron llevados al Tercer Tribunal Ambiental y recientemente,",https://www.elciudadano.com/actualidad/rio-laja-comunidad-la-aguada-de-yumbel-logra-historico-triunfo-judicial-frente-a-poderosa-transnacional-y-su-central-hidroelectrica/02/27/,elciudadano.com
Biobío,Yumbel,La erosión amenaza tierras fértiles de la provincia de Biobío,68 個月前,"Cerca del 50% de la superficie quemada en la región pertenece a la provincia de Biobío . *En Quilleco, Nacimiento, Negrete, San Rosendo,",https://www.latribuna.cl/noticias/2019/04/23/la-erosion-amenaza-tierras-fertiles-de-la-provincia-de-biobio.html,La Tribuna
Araucanía,Angol,Un ejemplo de Aprendizaje Basado en Proyectos: El taller escolar que abordó los problemas socioambientales de Angol,19 個月前,"Todos los conocimientos que los jóvenes adquieren en el aula, les brindan herramientas para enfrentar las dificultades de sus vidas cotidianas.19 個月前",https://www.revistadeeducacion.cl/un-ejemplo-de-aprendizaje-basado-en-proyectos-el-taller-escolar-que-abordo-los-problemas-socioambientales-de-angol/,Revista de Educación
Araucanía,Angol,Traiguén: Jardín Infantil “Alberto Levy” recibe certificación Ambiental-Climática por compromiso con el reciclaje,19 個月前,"En el marco del día del reciclaje, se realizó la ceremonia de certificación ambiental- climática, a los integrantes de la Mesa de Gobernanza",https://araucanianoticias.cl/2023/traiguen-jardin-infantil-alberto-levy-recibe-certificacion-ambiental-climatica-por-compromiso-con-el-reciclaje/0525234302,araucanianoticias.cl
Araucanía,Angol,Regionalistas verdes valoran que Asociación de Municipalidades de La Araucanía se sume a propuesta de royalty forestal,18 個月前,"“Propuesta de un impuesto especial está en las recomendaciones que entregó la Comisión Presidencial para la Descentralización el año 2014”,",https://araucanianoticias.cl/2023/regionalistas-verdes-valoran-que-asociacion-de-municipalidades-de-la-araucania-se-sume-a-propuesta-de-royalty-forestal/0620236294,Araucanía Noticias Temuco
Araucanía,Carahue,Comunidades Mapuche rechazan proyecto de parcelación en comunas de Saavedra y Carahue,6 個月前,"La iniciativa privada busca formar 40 lotes en 21,66 hectáreas, las cuales atraviesan sitios de significancia cultural y espiritual, según reclamaron.6 個月前",https://araucaniadiario.cl/contenido/24749/comunidades-mapuche-rechazan-proyecto-de-parcelacion-en-comunas-de-saavedra-y-ca,Araucanía Diario
Araucanía,Carahue,Incendios forestales en el sur de Chile podrían impactar humedales de alto valor en biodiversidad,70 個月前,"El humedal de Moncul podría recibir una carga inusual de sedimentos cuando, el próximo invierno, las lluvias laven el suelo desprotegido.70 個月前",https://es.mongabay.com/2019/02/incendios-forestales-en-araucania-chile/,Mongabay - Conservation News
Araucanía,Carahue,Acusan racismo ambiental y piden cierre de Vertedero en Carahue,62 個月前,"El Core Daniel Sandoval junto a Dirigentes de la Federación Regionalista Verde de La Araucanía, solicitaron esta mañana en Contraloría el",https://temucodiario.cl/2019/10/09/acusan-racismo-ambiental-y-piden-cierre-de-vertedero-en-carahue/,TemucoDiario.cl
Araucanía,Carahue,Regionalistas verdes valoran que Asociación de Municipalidades de La Araucanía se sume a propuesta de royalty forestal,18 個月前,"“Propuesta de un impuesto especial está en las recomendaciones que entregó la Comisión Presidencial para la Descentralización el año 2014”,",https://araucanianoticias.cl/2023/regionalistas-verdes-valoran-que-asociacion-de-municipalidades-de-la-araucania-se-sume-a-propuesta-de-royalty-forestal/0620236294,Araucanía Noticias Temuco
Araucanía,Carahue,Lanzan libro “Vidas de papel. Negocio de la madera y conflicto intercultural en Chile”,127 個月前,El texto relata la investigación periodística en torno al incendio forestal que en el verano de 2012 afectó a la comuna de Carahue y que,https://www.elciudadano.com/justicia/lanzan-libro-vidas-de-papel-negocio-de-la-madera-y-conflicto-intercultural-en-chile/05/13/,elciudadano.com
Araucanía,Cholchol,Comunidades mapuche logran detener proyecto de embalses de Juan Sutil que habría intervenido río Cholchol,29 個月前,El Comité de Evaluación Ambiental (Coeva) rechazó la construcción de tres embalses que eran parte de un proyecto frutícola del presidente de,https://interferencia.cl/articulos/comunidades-mapuche-logran-detener-proyecto-de-embalses-de-juan-sutil-que-habria,Interferencia |
Araucanía,Cholchol,Con barricadas y una marcha en su contra comunidades mapuche rechazan visita de Juan Sutil a Temuco,30 個月前,"Con sendos lienzos físicos y publicaciones en redes sociales con el mensaje de «¡Fuera Sutil de Wallmapu!», diversas organizaciones mapuche",https://www.elmostrador.cl/destacado/2022/06/30/comunidades-mapuche-de-temuco-declaran-persona-non-grata-a-juan-sutil-por-polemico-proyecto-de-regadio-para-sus-cerezas/,El Mostrador
Araucanía,Cholchol,Juan Sutil y Fuad Chahín: Vinculados a construcción de embalse en zona de sequía,35 個月前,"Según fuentes que viven en Galvarino, el encuentro de Chahín con Sutil en la zona, tiene que ver con la presencia de años de la Democracia",https://www.laizquierdadiario.cl/Juan-Sutil-y-Fuad-Chahin-Vinculados-a-construccion-de-embalse-en-zona-de-sequia,La Izquierda Diario Chile
Araucanía,Collipulli,Clínicas Ambientales: la iniciativa de la UFRO que busca solucionar las demandas en comunas de La Araucanía,90 個月前,"En la última década, la inquietud en el mundo por la situación medioambiental ha ido en aumento. El calentamiento global y los efectos que",https://www.ufro.cl/index.php/noticias/12-destacadas/692-ufro-clinicas-ambientales,Universidad de La Frontera
Araucanía,Collipulli,El complejo escenario que vive el proyecto Parque Eólico Malleco en La Araucanía,43 個月前,"Tras el accidente que protagonizó un trabajador de una firma subcontratista, y que implicó el fallecimiento de un motorista,",https://www.df.cl/empresas/energia/el-complejo-escenario-que-vive-el-proyecto-parque-eolico-malleco-en-la,Diario Financiero
Araucanía,Collipulli,Regionalistas verdes valoran que Asociación de Municipalidades de La Araucanía se sume a propuesta de royalty forestal,18 個月前,"“Propuesta de un impuesto especial está en las recomendaciones que entregó la Comisión Presidencial para la Descentralización el año 2014”,",https://araucanianoticias.cl/2023/regionalistas-verdes-valoran-que-asociacion-de-municipalidades-de-la-araucania-se-sume-a-propuesta-de-royalty-forestal/0620236294,Araucanía Noticias Temuco
Araucanía,Collipulli,Parque Eólico Malleco genera rechazo en comunidades mapuche que no fueron consideradas en el proyecto,97 個月前,"El pasado 19 de octubre, en la Región de La Araucanía, fue aprobado de forma unánime la construcción e instalación del Parque Eólico Malleco",https://www.elciudadano.com/medio-ambiente/parque-eolico-malleco-una-nueva-amenaza-sobre-territorio-mapuche-54008/11/03/,elciudadano.com
Araucanía,Collipulli,9 proyectos de energía solar se cancelan en la región por problemas con integrantes del pueblo mapuche,40 個月前,"La inversión que no se ejecutará llega a los 99 millones de dólares y se realizarían en Freire, Cunco, Gorbea, Villarrica y Loncoche.40 個月前",https://araucaniadiario.cl/contenido/12351/9-proyectos-de-energia-solar-se-cancelan-en-la-region-por-problemas-con-integran,Araucanía Diario
Araucanía,Collipulli,Continúa el Saqueo Energético en Malleco: llega EDP Renováveis a Collipulli,28 個月前,"Un nuevo proyecto energético no convencional busca instalarse en territorio de reivindicación Mapuche en Collipulli, comuna de la Araucanía",https://resumen.cl/articulos/continua-el-saqueo-energetico-en-malleco-llega-edp-renovaveis-a-collipulli,Resumen.cl
Araucanía,Cunco,9 proyectos de energía solar se cancelan en la región por problemas con integrantes del pueblo mapuche,40 個月前,"La inversión que no se ejecutará llega a los 99 millones de dólares y se realizarían en Freire, Cunco, Gorbea, Villarrica y Loncoche.40 個月前",https://araucaniadiario.cl/contenido/12351/9-proyectos-de-energia-solar-se-cancelan-en-la-region-por-problemas-con-integran,Araucanía Diario
Araucanía,Cunco,Lonko Juana Calfunao Paillalef,86 個月前,"Comunidad Juan Paillalef, Comuna de Cunco, Camino al Lago Colico (por el pueblo Los Laureles) IX Región del Wallmapu.86 個月前",https://www.mapuche-nation.org/esp/lonko-juana-calfunao-paillalef/,www.mapuche-nation.org
Araucanía,Cunco,Denuncias y resistencia en Cunco y Melipeuco a líneas de transmisión eléctrica de alta tensión,112 個月前,"El proyecto había sido aprobado en 2011 vía Sistema Evaluación Ambiental, notificado en octubre de dicho año a titular de empresa para línea",https://www.terram.cl/denuncias-y-resistencia-en-cunco-y-melipeuco-a-lineas-de-transmision-electrica-de-alta-tension/,Fundación Terram
Araucanía,Cunco,Tras éxito de ventas se alarga venta de bodega de MSA en Easton Outlet Mall Temuco,62 個月前,Hasta el 13 de octubre se realizará este espacio outlet de Muebles Santa Ana donde ofertan productos con hasta un 70% de descuento.62 個月前,https://araucanianoticias.cl/2019/tras-xito-de-ventas-se-alarga-venta-de-bodega-de-msa-en-easton-outlet-mall-temuco/1008168893,Araucanía Noticias Temuco
Araucanía,Curarrehue,Tres mil personas marcharon en Curarrehue contra amenazas mineras: Comunidades defienden el territorio del extractivismo,9 個月前,"Comunidades mapuche de Curarrehue, zona cordillerana en la Región de la Araucanía, vienen sosteniendo una activa movilización contra todo",https://www.terram.cl/tres-mil-personas-marcharon-en-curarrehue-contra-amenazas-mineras-comunidades-defienden-el-territorio-del-extractivismo/,Fundación Terram
Araucanía,Curarrehue,La polémica hidroeléctrica que se aprobó en la Araucanía con el silencio del entonces intendente Huenchumilla,52 個月前,El proyecto ubicado en Curarrehue se aprobó en 2015 pese al rechazo de varias comunidades. Hoy éstas acusan que el primer Intendente mapuche,https://interferencia.cl/articulos/la-polemica-hidroelectrica-que-se-aprobo-en-la-araucania-con-el-silencio-del-entonces,Interferencia |
Araucanía,Curarrehue,Comunidad mapuche de Curarrehue ante amenaza de proyecto hidroeléctrico: “Queremos que nuestro territorio siga libre y eso no tiene precio”,80 個月前,"“Ellos dicen que nos van a dejar mucha plata, pero acá no queremos plata, no nos interesan los millones de utilidades que puedan",https://www.elciudadano.com/chile/comunidad-mapuche-de-curarrehue-ante-amenaza-de-proyecto-hidroelectrico-queremos-que-nuestro-territorio-siga-libre-y-eso-no-tiene-precio/04/05/,elciudadano.com
Araucanía,Curarrehue,Curarrehue: preocupa proyectos mineros que amenazan desarrollo comunal,9 個月前,"El delegado presidencial José Montalva se reunió con el alcalde de Curarrehue, Abel Painefilo; el coordinador de Políticas Mineras de la",https://www.tiempo21.cl/curarrehue-preocupa-proyectos-mineros-que-amenazan-desarrollo-comunal/,Tiempo21
Araucanía,Curarrehue,Organizaciones sociales y mapuche exigen fin al modelo forestal,95 個月前,Diversas organizaciones sociales vienen sosteniendo que para terminar con mega incendios y la crisis hídrica del País es urgente terminar,https://www.izquierdadiario.es/Organizaciones-sostienen-que-es-urgente-poner-fin-al-modelo-forestal,Izquierda diario.es
Araucanía,Ercilla,Proyecto UCT buscará reducir desechos sólidos domiciliarios y beneficiará a 100 mil personas en La Araucanía,19 個月前,"Prevención, reducción y reciclaje, serán los principales ejes a tratar por la UCT y las municipalidades de Malleco Norte.19 個月前",https://www.uct.cl/actualidad/noticias/proyecto-uct-buscara-reducir-desechos-solidos-domiciliarios-y-beneficiara-a-100-mil-personas-en-la-araucania/,Inicio > UCT
Araucanía,Ercilla,Plan Araucanía: los errores de la política pública en el conflicto mapuche,73 個月前,"Esta columna da cuenta de una exhaustiva investigación que muestra que en las zonas donde el conflicto mapuche es más álgido,",https://www.ciperchile.cl/2018/11/26/plan-araucania-los-errores-de-la-politica-publica-en-el-conflicto-mapuche/,- CIPER Chile
Araucanía,Ercilla,"Comunidades por centro de entrenamiento de Carabineros en Ercilla: ""Refleja el fracaso del Gobierno en su relación con el pueblo mapuche""",46 個月前,"Esto va a traer consecuencias que jamás ha visto la zona sostuvo el werken de la comunidad de Temucuicui, Jorge Huenchullán.46 個月前",https://radio.uchile.cl/2021/02/22/comunidades-advierten-por-nuevo-centro-de-entrenamiento-de-carabineros-en-ercilla-refleja-el-fracaso-del-gobierno-en-su-relacion-con-el-pueblo-mapuche/,Radio Universidad de Chile
Araucanía,Ercilla,Chile: la oposición pide Estado de Sitio en el sur ante el rebrote de violencia en la zona del conflicto mapuche,19 個月前,La zona de La Araucanía está por cumplir un año con despliegue militar bajo Estado de Excepción. Pero aun así sigue habiendo incendios a,https://www.infobae.com/america/america-latina/2023/05/16/chile-la-oposicion-pide-estado-de-sitio-en-el-sur-ante-el-rebrote-de-violencia-en-la-zona-del-conflicto-mapuche/,Infobae
Araucanía,Ercilla,Parque Eólico Malleco genera rechazo en comunidades mapuche que no fueron consideradas en el proyecto,97 個月前,"El pasado 19 de octubre, en la Región de La Araucanía, fue aprobado de forma unánime la construcción e instalación del Parque Eólico Malleco",https://www.elciudadano.com/medio-ambiente/parque-eolico-malleco-una-nueva-amenaza-sobre-territorio-mapuche-54008/11/03/,elciudadano.com
Araucanía,Freire,Greenpeace y crisis sanitaria en La Araucanía: “Tener el récord nacional de viviendas pobres carentes de agua es una presión extra al avance del coronavirus”.,56 個月前,Greenpeace alertó que la Región de La Araucanía enfrenta un complejo escenario al enfrentar la expansión del coronavirus.56 個月前,https://www.greenpeace.org/chile/noticia/uncategorized/greenpeace-y-crisis-sanitaria-en-la-araucania-tener-el-record-nacional-de-viviendas-pobres-carentes-de-agua-es-una-presion-extra-al-avance-del-coronavirus/,Greenpeace
Araucanía,Freire,Seremi de Salud y Mesa Regional de Residuos visitan relleno sanitario de Freire,24 個月前,"El relleno sanitario funciona desde el año 2011, por lo que la mesa intersectorial de residuos busca normalizar su funcionamiento de acuerdo",https://www.ufromedios.cl/ufronoticias/seremi-de-salud-y-mesa-regional-de-residuos-visitan-relleno-sanitario-de-freire/,Ufromedios
Araucanía,Freire,9 proyectos de energía solar se cancelan en la región por problemas con integrantes del pueblo mapuche,40 個月前,"La inversión que no se ejecutará llega a los 99 millones de dólares y se realizarían en Freire, Cunco, Gorbea, Villarrica y Loncoche.40 個月前",https://araucaniadiario.cl/contenido/12351/9-proyectos-de-energia-solar-se-cancelan-en-la-region-por-problemas-con-integran,Araucanía Diario
Araucanía,Freire,Rechazan construcción de central hidroeléctrica Los Aromos en Pitrufquén,64 個月前,"La Comisión de Evaluación Ambiental de La Araucanía (Coeva) desestimó la construcción de la central hidroeléctrica Los Aromos, lo que generó",https://interferencia.cl/articulos/rechazan-construccion-de-central-hidroelectrica-los-aromos-en-pitrufquen,Interferencia |
Araucanía,Freire,Proyecto termoeléctrico amenaza a comuna de Freire y comunidades mapuche,120 個月前,"Freire, comuna en la Región de la Araucanía, con más de 20 mil habitantes en su jurisdicción, enfrenta la amenaza de un proyecto de",https://www.elciudadano.com/medio-ambiente/proyecto-termoelectrico-amenaza-a-comuna-de-freire-y-comunidades-mapuche/12/21/,elciudadano.com
Araucanía,Freire,Crisis de la basura: la bomba de tiempo que amenaza al sur de Chile,23 個月前,El caótico panorama de la basura que se vive del Bío-Bío al sur se refleja en los extensos traslados para depositar los residuos en regiones,https://www.paiscircular.cl/medio-ambiente/crisis-basura-amenaza-sur-de-chile/,País Circular
Araucanía,Freire,Denuncias y resistencia en Cunco y Melipeuco a líneas de transmisión eléctrica de alta tensión,112 個月前,"El proyecto había sido aprobado en 2011 vía Sistema Evaluación Ambiental, notificado en octubre de dicho año a titular de empresa para línea",https://www.terram.cl/denuncias-y-resistencia-en-cunco-y-melipeuco-a-lineas-de-transmision-electrica-de-alta-tension/,Fundación Terram
Araucanía,Galvarino,Greenpeace y crisis sanitaria en La Araucanía: “Tener el récord nacional de viviendas pobres carentes de agua es una presión extra al avance del coronavirus”.,56 個月前,Greenpeace alertó que la Región de La Araucanía enfrenta un complejo escenario al enfrentar la expansión del coronavirus.56 個月前,https://www.greenpeace.org/chile/noticia/uncategorized/greenpeace-y-crisis-sanitaria-en-la-araucania-tener-el-record-nacional-de-viviendas-pobres-carentes-de-agua-es-una-presion-extra-al-avance-del-coronavirus/,Greenpeace
Araucanía,Galvarino,Comunidades mapuche logran detener proyecto de embalses de Juan Sutil que habría intervenido río Cholchol,29 個月前,El Comité de Evaluación Ambiental (Coeva) rechazó la construcción de tres embalses que eran parte de un proyecto frutícola del presidente de,https://interferencia.cl/articulos/comunidades-mapuche-logran-detener-proyecto-de-embalses-de-juan-sutil-que-habria,Interferencia |
Araucanía,Galvarino,Juan Sutil y Fuad Chahín: Vinculados a construcción de embalse en zona de sequía,35 個月前,"Según fuentes que viven en Galvarino, el encuentro de Chahín con Sutil en la zona, tiene que ver con la presencia de años de la Democracia",https://www.laizquierdadiario.cl/Juan-Sutil-y-Fuad-Chahin-Vinculados-a-construccion-de-embalse-en-zona-de-sequia,La Izquierda Diario Chile
